,STAT_CDE,MGRNU,A062_KND_C,SPRT_STD_C,EVE_CDE,SPRT_HOTDI,CSS_CDE,ESB_YMD,CAE_YMD,OD_PE_CDE,GU_CDE,CTRL_YNO_C,DONG_CDE,JIBUN,RMK,NW_PE_CDE,WORK_CDE,VIEW_CDE,SPRT_MET_C,ROB_GBN_CD,TFC_BSS_CD,XGEO,SIXID,LINK_ID,HISID,CTK_MGRNU,SPRT_MGRNU,FRM_CDE,RN_CDE,MNG_AGEN,MGRNU_1,STAT_CDE_1,A057_KND_C,ASN_LENX_C,EVE_CDE_1,SNLP_KND_C,BSNLP_KND_,ESB_YMD_1,CAE_YMD_1,A062_MGRNU,SP_RN_CDE,MK_CPY,WORK_CDE_1,VIEW_CDE_1,SIXID_1,CTK_MGRNU_,ASN_MGRNU,HISID_1,A062_POS,XCE,YCE,FB_CDE,FRM_CDE_1,MNG_AGEN_1,XGEO_1,ASN_DRN,SNLP_QUA,BSNLP_QUA,field_59,field_60,field_61,field_62,field_63,field_64,field_65,field_66,field_67,field_68,field_69,field_70,field_71,field_72,field_73,gid,geometry
519,1,02-0000037743,1,6,1,2,1691.0,20000101,20011001,280.0,680,1.0,11000,423 학,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201844.632775125,547110.188440152,NULL),NULL,NULL),4240372.0,,50604,2009-0101-059,02-037743,1.0,,,03-0000029690,1.0,3.0,9.0,1.0,2,2.0,,,02-0000037743,2,,1,2,,2009-0101-059,03-029690,6491,,201844.632775125,547110.188440152,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201844.632775125,547110.188440152,201849.665511256,547102.727101999)),304.0,3,1.0,ㅼ궗576472,MULTIPOINT (127.0208674176584 37.52347891464871)
520,1,02-0000038029,1,2,1,2,1819.0,20000101,20020701,280.0,680,1.0,10400,77-47 도,,280,1,2,1,2,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(203546.683182909,546789.162674335,NULL),NULL,NULL),,1220033500.0,50616,2004-0101-063,02-038029,1.0,,,03-0000013342,1.0,2.0,999.0,1.0,7,,,,02-0000038029,2,,1,2,,2008-0201-004,03-013342,41089,,203546.683182909,546789.162674335,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(203546.683182909,546789.162674335,203546.678311059,546789.16154958)),193.0,1,0.0,ㅼ궗593469,MULTIPOINT (127.0401203194402 37.52058149296307)
521,1,02-0000039524,1,6,1,2,1751.0,20000101,20011001,280.0,680,1.0,10600,1011-44 도,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(204642.707741923,544635.977063434,NULL),NULL,NULL),,1220025400.0,52006,2005-0101-055,02-039524,1.0,,,03-0000034698,1.0,3.0,7.0,1.0,2,,,,02-0000039524,2,,1,2,,2005-0101-055,03-034698,75186,,204642.707741923,544635.977063434,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(204642.707741923,544635.977063434,204645.442859822,544629.53352946)),293.0,2,0.0,ㅼ궗604447,MULTIPOINT (127.0525050278385 37.50117634043409)
522,1,02-0000098733,1,6,1,1,4799.0,20000101,20041120,410.0,680,1.0,11400,716 대,,410,1,2,1,2,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(207478.070267064,542438.850393362,NULL),NULL,NULL),5151632.0,,52077,2005-0101-050,02-098733,3.0,,,03-0000013032,1.0,3.0,5.0,1.0,1,,,,02-0000098733,2,,1,2,,2008-0201-004,03-013032,40077,,207478.070267064,542438.850393362,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(207478.070267064,542438.850393362,207477.288094739,542443.788835065)),99.0,2,0.0,ㅼ궗632425,MULTIPOINT (127.0845481946896 37.48136148297733)
523,1,02-0000037981,1,6,1,2,1820.0,20000101,20021001,280.0,680,1.0,10800,77-27 도,,280,1,2,1,2,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(203576.189814588,546631.770764664,NULL),NULL,NULL),4179772.0,,52748,2004-0101-063,02-037981,1.0,,,03-0000013326,1.0,2.0,999.0,1.0,7,,,,02-0000037981,2,,1,2,,2008-0201-004,03-013326,41094,,203576.18981458797,546631.770764664,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(203576.189814588,546631.770764664,203576.194569871,546631.772309749)),18.0,1,0.0,ㅼ궗593467,MULTIPOINT (127.0404533347769 37.51916327350072)
524,1,02-0000037981,1,6,1,2,1820.0,20000101,20021001,280.0,680,1.0,10800,77-27 도,,280,1,2,1,2,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(203576.189814588,546631.770764664,NULL),NULL,NULL),4179772.0,,52748,2004-0101-063,02-037981,1.0,,,03-0000013325,1.0,3.0,6.0,1.0,2,,,,02-0000037981,2,,1,2,,2008-0201-004,03-013325,41093,,203576.18981458797,546631.770764664,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(203576.189814588,546631.770764664,203581.95738476398,546633.424588799)),16.0,2,0.0,ㅼ궗593467,MULTIPOINT (127.0404533347769 37.51916327350072)
525,1,02-0000098845,1,6,1,2,1980.0,20000101,20011201,410.0,680,1.0,10300,197-1 도,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(206061.531250001,542734.84375,NULL),NULL,NULL),,1220009400.0,52139,2008-0201-004,02-098845,1.0,,,03-0000013684,1.0,3.0,9.0,1.0,2,,,,02-0000098845,2,,1,2,,2008-0201-004,03-013684,39998,,206061.531250001,542734.84375,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(206061.531250001,542734.84375,206069.163682866,542739.613023378)),32.0,2,0.0,ㅼ궗618428,MULTIPOINT (127.068535037717 37.48403878217897)
526,1,02-0000039270,1,2,1,2,1980.0,20000101,20011201,410.0,680,1.0,10300,187 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(206047.656250001,542757.25,NULL),NULL,NULL),,1220009400.0,52140,2008-0201-004,02-039270,1.0,,,03-0000013685,1.0,2.0,999.0,1.0,7,,,,02-0000039270,2,,1,2,,2008-0201-004,03-013685,39997,,206047.656250001,542757.25,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(206047.656250001,542757.25,206047.660852525,542757.251953658)),23.0,1,0.0,ㅼ궗618428,MULTIPOINT (127.0683783433523 37.48424075515908)
527,1,02-0000039271,1,6,1,2,1980.0,20000101,20011201,410.0,680,1.0,10300,187 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(206068.125,542776.343749999,NULL),NULL,NULL),,1220009500.0,52141,2008-0201-004,02-039271,1.0,,,03-0000013893,1.0,3.0,9.0,1.0,2,,,,02-0000039271,2,,1,2,,2008-0201-004,03-013893,39996,,206068.125,542776.343749999,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(206068.125,542776.343749999,206059.968229917,542772.540185643)),205.0,2,0.0,ㅼ궗618428,MULTIPOINT (127.0686099321939 37.48441265718429)
528,1,02-0000039271,1,6,1,2,1980.0,20000101,20011201,410.0,680,1.0,10300,187 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(206068.125,542776.343749999,NULL),NULL,NULL),,1220009500.0,52141,2008-0201-004,02-039271,1.0,,,03-0000013687,1.0,2.0,999.0,1.0,7,,,,02-0000039271,2,,1,2,,2008-0201-004,03-013687,39995,,206068.125,542776.343749999,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(206068.125,542776.343749999,206068.120468461,542776.341636908)),205.0,1,0.0,ㅼ궗618428,MULTIPOINT (127.0686099321939 37.48441265718429)
529,1,02-0000109497,1,6,1,2,1853.0,20000101,20000101,410.0,680,1.0,11400,700-3 도,,410,1,2,1,2,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(206865.931874544,543724.760569871,NULL),NULL,NULL),,1220018700.0,52785,2000-0000-000,02-109497,1.0,,,03-0000013423,1.0,2.0,,1.0,7,,,,02-0000109497,2,,1,2,,2000-0000-000,03-013423,32060,,206865.93187454404,543724.760569871,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(206865.931874544,543724.760569871,206865.930920499,543724.765478007)),101.0,1,0.0,ㅼ궗626438,MULTIPOINT (127.0776392610049 37.4929523768098)
530,1,02-0000109497,1,6,1,2,1853.0,20000101,20000101,410.0,680,1.0,11400,700-3 도,,410,1,2,1,2,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(206865.931874544,543724.760569871,NULL),NULL,NULL),,1220018700.0,52785,2000-0000-000,02-109497,1.0,,,03-0000013422,1.0,3.0,7.0,1.0,2,,,,02-0000109497,2,,1,2,,2000-0000-000,03-013422,32059,,206865.93187454404,543724.760569871,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(206865.931874544,543724.760569871,206863.885272611,543731.454703163)),107.0,2,0.0,ㅼ궗626438,MULTIPOINT (127.0776392610049 37.4929523768098)
531,1,02-0000042856,1,7,1,2,1710.0,20050531,20050531,280.0,680,1.0,10400,139-28 도,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(204683.529892215,547251.572861194,NULL),NULL,NULL),5201002.0,,54200,2004-0101-092,02-042856,2.0,,,03-0000014364,1.0,3.0,11.0,1.0,2,,,,02-0000042856,2,,1,2,,2004-0101-092,03-014364,70452,,204683.529892215,547251.572861194,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(204683.529892215,547251.572861194,204682.18932943797,547262.490868862)),97.0,2,0.0,ㅼ궗605473,MULTIPOINT (127.0529833478531 37.52474275077094)
532,1,02-0000040286,1,2,1,2,1831.0,20000101,20011101,280.0,680,1.0,10400,49-8 대,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(204306.865957284,546879.979928662,NULL),NULL,NULL),4290222.0,,51648,2010-1101-070,02-040286,6.0,,,03-0000013848,1.0,2.0,999.0,1.0,7,,,,02-0000040286,2,,1,2,,2008-0201-004,03-013848,41123,,204306.865957284,546879.979928662,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(204306.865957284,546879.979928662,204306.870763592,546879.981306849)),16.0,1,0.0,ㅼ궗601469,MULTIPOINT (127.0487200877207 37.52139652470321)
533,1,02-0000098961,1,6,1,2,1831.0,20000101,20011101,280.0,680,1.0,10400,49-8 대,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(204306.972813896,546879.06883544,NULL),NULL,NULL),4290223.0,,51649,2010-1101-070,02-098961,6.0,,,03-0000003158,1.0,3.0,7.0,1.0,2,,,,02-0000098961,2,,1,2,,2010-1101-070,03-003158,41124,,204306.972813896,546879.06883544,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(204306.972813896,546879.06883544,204313.550662241,546881.462976443)),20.0,2,0.0,ㅼ궗601469,MULTIPOINT (127.0487212911649 37.52138831523163)
534,1,02-0000108911,1,2,1,2,1741.0,20000101,20010701,410.0,680,1.0,10100,828-8 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202813.719142988,543802.145802053,NULL),NULL,NULL),4164212.0,,52312,2013-0101-001,02-108911,2.0,,,03-0000009815,1.0,2.0,999.0,1.0,7,,,,02-0000108911,2,,1,2,,2008-0101-900,03-009815,33870,,202813.71914298797,543802.145802053,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202813.719142988,543802.145802053,202813.720934828,543802.141134151)),291.0,1,0.0,ㅼ궗586439,MULTIPOINT (127.0318175574855 37.49367085009928)
535,1,02-0000035000,1,6,1,2,1741.0,20000101,20010701,410.0,680,1.0,10100,828-8 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202823.216258756,543788.042603884,NULL),NULL,NULL),4164204.0,,52313,2008-0101-507,02-035000,1.0,,,03-0000000314,1.0,2.0,999.0,1.0,7,,,,02-0000035000,2,,1,2,,2008-0101-900,03-000314,33871,,202823.21625875597,543788.042603884,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202823.216258756,543788.042603884,202823.214466916,543788.047271786)),111.0,1,0.0,ㅼ궗586439,MULTIPOINT (127.0319248968405 37.49354375032959)
536,1,02-0000035000,1,6,1,2,1741.0,20000101,20010701,410.0,680,1.0,10100,828-8 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202823.216258756,543788.042603884,NULL),NULL,NULL),4164204.0,,52313,2008-0101-507,02-035000,1.0,,,03-0000000319,1.0,3.0,7.0,1.0,2,,,,02-0000035000,2,,1,2,,2008-0101-900,03-000319,33872,,202823.21625875597,543788.042603884,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202823.216258756,543788.042603884,202820.707683109,543794.57766687)),111.0,2,0.0,ㅼ궗586439,MULTIPOINT (127.0319248968405 37.49354375032959)
537,1,02-0000038788,16,6,1,2,2067.0,20000101,20000101,280.0,680,1.0,10500,73 종,,280,1,2,1,2,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205055.70022539,545793.31566821,NULL),NULL,NULL),5108704.0,,51682,2010-1101-121,02-038788,3.0,,,03-0000013601,1.0,3.0,7.0,1.0,3,,,,02-0000038788,2,,1,2,,2010-1101-121,03-013601,56657,,205055.70022539,545793.31566821,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205055.70022539,545793.31566821,205062.318855419,545795.594645291)),19.0,1,0.0,ㅼ궗608459,MULTIPOINT (127.0571835685813 37.51160184741607)
538,1,02-0000038788,16,6,1,2,2067.0,20000101,20000101,280.0,680,1.0,10500,73 종,,280,1,2,1,2,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205055.70022539,545793.31566821,NULL),NULL,NULL),5108704.0,,51682,2010-1101-121,02-038788,3.0,,,03-0000013602,1.0,2.0,0.0,1.0,7,,,,02-0000038788,2,,1,2,,2006-0101-042,03-013602,84954,,205055.70022539,545793.31566821,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205055.70022539,545793.31566821,205055.70032102,545793.315697447)),17.0,1,0.0,ㅼ궗608459,MULTIPOINT (127.0571835685813 37.51160184741607)
539,1,02-0000038885,1,7,1,2,1989.0,20000101,20021101,410.0,680,1.0,11400,714 학,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(207049.51563,542597.9375,NULL),NULL,NULL),5141762.0,,51840,2004-0101-042,02-038885,1.0,,,03-0000034676,1.0,2.0,999.0,1.0,7,,,,02-0000038885,2,,1,2,,2004-0101-042,03-034676,79639,,207049.51563,542597.9375,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(207049.51563,542597.9375,207049.516669558,542597.932609262)),282.0,1,0.0,ㅼ궗628427,MULTIPOINT (127.0797044180751 37.48279823837938)
540,1,02-0000038885,1,7,1,2,1989.0,20000101,20021101,410.0,680,1.0,11400,714 학,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(207049.51563,542597.9375,NULL),NULL,NULL),5141762.0,,51840,2004-0101-042,02-038885,1.0,,,03-0000013619,1.0,2.0,999.0,1.0,7,,,,02-0000038885,2,,1,2,,2004-0101-042,03-013619,79638,,207049.51563,542597.9375,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(207049.51563,542597.9375,207049.52063,542597.9375)),0.0,1,0.0,ㅼ궗628427,MULTIPOINT (127.0797044180751 37.48279823837938)
541,1,02-0000038885,1,7,1,2,1989.0,20000101,20021101,410.0,680,1.0,11400,714 학,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(207049.51563,542597.9375,NULL),NULL,NULL),5141762.0,,51840,2004-0101-042,02-038885,1.0,,,03-0000013618,1.0,3.0,9.0,1.0,3,3.0,,,02-0000038885,2,,1,2,,2003-0101-047,03-013618,79637,,207049.51563,542597.9375,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(207049.51563,542597.9375,207051.078463599,542589.074230223)),280.0,3,1.0,ㅼ궗628427,MULTIPOINT (127.0797044180751 37.48279823837938)
542,1,02-0000038889,7,7,1,2,1989.0,20000101,20021101,410.0,680,1.0,11400,714 학,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(207055.686699414,542572.677989758,NULL),NULL,NULL),5141764.0,,51841,2004-0101-042,02-038889,1.0,,,03-0000013620,1.0,2.0,999.0,1.0,7,,,,02-0000038889,2,,1,2,,2004-0101-042,03-013620,79636,,207055.686699414,542572.677989758,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(207055.686699414,542572.677989758,207055.686176772,542572.682962367)),96.0,1,0.0,ㅼ궗628426,MULTIPOINT (127.0797739484246 37.48257060110853)
543,1,02-0000038890,1,7,1,2,1989.0,20000101,20021101,410.0,680,1.0,11400,714 학,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(207082.494586403,542579.346217311,NULL),NULL,NULL),5141864.0,,51842,2004-0101-042,02-038890,1.0,,,03-0000013621,1.0,3.0,9.0,1.0,3,3.0,,,02-0000038890,2,,1,2,,2004-0101-042,03-013621,79635,,207082.494586403,542579.346217311,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(207082.494586403,542579.346217311,207081.55383023404,542588.296914369)),96.0,3,1.0,ㅼ궗628426,MULTIPOINT (127.0800771111906 37.48263047733031)
544,1,02-0000038890,1,7,1,2,1989.0,20000101,20021101,410.0,680,1.0,11400,714 학,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(207082.494586403,542579.346217311,NULL),NULL,NULL),5141864.0,,51842,2004-0101-042,02-038890,1.0,,,03-0000013622,1.0,2.0,,1.0,7,,,,02-0000038890,2,,1,2,,2004-0101-042,03-013622,79634,,207082.494586403,542579.346217311,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(207082.494586403,542579.346217311,207082.494063761,542579.35118992)),96.0,1,0.0,ㅼ궗628426,MULTIPOINT (127.0800771111906 37.48263047733031)
545,1,02-0000038238,1,6,1,2,4799.0,20000101,20041120,410.0,680,1.0,11400,734-2 도,,410,1,2,1,2,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(207445.875578172,542445.204768651,NULL),NULL,NULL),,1220031200.0,51946,2004-0101-042,02-038238,2.0,,,03-0000013031,1.0,3.0,5.0,1.0,1,,,,02-0000038238,2,,1,2,,2000-0000-000,03-013031,96286,,207445.875578172,542445.204768651,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(207445.875578172,542445.204768651,207450.766316176,542446.244327105)),12.0,1,0.0,ㅼ궗632425,MULTIPOINT (127.084184261256 37.48141899631619)
546,1,02-0000123614,1,6,1,2,1043.0,20031231,20031231,340.0,650,1.0,10800,,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201162.323309654,544134.758567162,NULL),NULL,NULL),4124972.0,,53238,2003-1101-121,02-123614,1.0,,,03-0000050880,1.0,2.0,999.0,1.0,7,,,,02-0000123614,2,,1,2,,2011-0101-041,03-050880,27295,,201162.323309654,544134.758567162,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201162.323309654,544134.758567162,201162.323309654,544134.763567162)),90.0,1,0.0,ㅼ궗569442,MULTIPOINT (127.013144086811 37.49667126730016)
547,1,02-0000154801,1,4,1,2,1043.0,20081229,20081229,340.0,650,1.0,10800,1685 대,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201157.953130001,544023.687500002,NULL),NULL,NULL),,1210022400.0,53241,2008-0401-869,02-154801,1.0,,,03-0000050882,1.0,2.0,999.0,1.0,7,,,,02-0000154801,2,,1,2,,2008-0401-869,03-050882,35941,,201157.953130001,544023.687500002,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201157.953130001,544023.687500002,201157.954169559,544023.682609264)),282.0,1,0.0,ㅼ궗569441,MULTIPOINT (127.0130944920749 37.49567051504511)
548,1,02-0000154801,1,4,1,2,1043.0,20081229,20081229,340.0,650,1.0,10800,1685 대,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201157.953130001,544023.687500002,NULL),NULL,NULL),,1210022400.0,53241,2008-0401-869,02-154801,1.0,,,03-0000050881,1.0,2.0,999.0,1.0,7,,,,02-0000154801,2,,1,2,,2008-0401-869,03-050881,35940,,201157.953130001,544023.687500002,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201157.953130001,544023.687500002,201157.95805404,544023.688368243)),10.0,1,0.0,ㅼ궗569441,MULTIPOINT (127.0130944920749 37.49567051504511)
549,1,02-0000154802,1,3,1,2,1043.0,20081229,20081229,340.0,650,1.0,10800,1685 대,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201162.000000001,544002.406250001,NULL),NULL,NULL),,1210022400.0,53242,2008-0401-869,02-154802,1.0,,,03-0000050883,1.0,2.0,999.0,1.0,7,,,,02-0000154802,2,,1,2,,2008-0401-869,03-050883,35942,,201162.000000001,544002.406250001,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201162.000000001,544002.406250001,201161.999045956,544002.411158137)),101.0,1,0.0,ㅼ궗569441,MULTIPOINT (127.0131402217359 37.49547876445867)
550,1,02-0000017652,1,6,1,2,1043.0,20000101,20021101,340.0,650,1.0,10800,,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201163.828675615,544000.00862948,NULL),NULL,NULL),4124952.0,,53243,2008-0401-869,02-017652,1.0,,,03-0000011472,1.0,3.0,9.0,1.0,2,,,,02-0000017652,2,,1,2,,2008-0401-869,03-011472,35943,,201163.828675615,544000.00862948,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201163.828675615,544000.00862948,201172.69194539203,544001.571463079)),10.0,2,0.0,ㅼ궗569441,MULTIPOINT (127.013160897121 37.49545715943295)
551,1,02-0000039785,1,7,1,1,1702.0,20000101,20000101,280.0,680,1.0,10800,564-18 대,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202323.699088998,546586.433566137,NULL),NULL,NULL),4159264.0,,58727,2008-0101-900,02-039785,1.0,,,03-0000013938,1.0,2.0,999.0,1.0,7,,,,02-0000039785,2,,1,2,,2008-0101-900,03-013938,19009,,202323.699088998,546586.433566137,2.0,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202323.699088998,546586.433566137,202323.696588998,546586.437896264)),120.0,1,0.0,ㅼ궗581467,MULTIPOINT (127.0262852017966 37.51875878670686)
