,gid,geometry
3008,ㅼ궗542422,MULTIPOINT (126.98242453867 37.47838854497013)
3009,ㅼ궗541420,MULTIPOINT (126.981474410031 37.47678155871735)
3010,ㅼ궗541420,MULTIPOINT (126.981474410031 37.47678155871735)
3011,ㅼ궗541420,MULTIPOINT (126.981474410031 37.47678155871735)
3012,ㅼ궗541420,MULTIPOINT (126.9814386499456 37.47683571444951)
3013,ㅼ궗541420,MULTIPOINT (126.981332406022 37.47667615909872)
3014,ㅼ궗541420,MULTIPOINT (126.9813976958956 37.47666220131718)
3015,ㅼ궗541420,MULTIPOINT (126.9813301159682 37.4764156846142)
3016,ㅼ궗541420,MULTIPOINT (126.9814517721257 37.47640497797277)
3017,ㅼ궗541420,MULTIPOINT (126.9814517721257 37.47640497797277)
3018,ㅼ궗541420,MULTIPOINT (126.9814517721257 37.47640497797277)
3019,ㅼ궗541420,MULTIPOINT (126.9819391874838 37.47677383523381)
3020,ㅼ궗541420,MULTIPOINT (126.9819391874838 37.47677383523381)
3021,ㅼ궗541420,MULTIPOINT (126.9819391874838 37.47677383523381)
3022,ㅼ궗541420,MULTIPOINT (126.9818806471533 37.47626889087727)
3023,ㅼ궗576461,MULTIPOINT (127.0204626492011 37.51382752260222)
3024,ㅼ궗576461,MULTIPOINT (127.0204626492011 37.51382752260222)
3025,ㅼ궗576461,MULTIPOINT (127.0206041872227 37.5133756082822)
3026,ㅼ궗576461,MULTIPOINT (127.0206041872227 37.5133756082822)
3027,ㅼ궗576460,MULTIPOINT (127.0206853136635 37.51311906176714)
3028,ㅼ궗576460,MULTIPOINT (127.0206853136635 37.51311906176714)
3029,ㅼ궗575460,MULTIPOINT (127.020212027079 37.51310000628961)
3030,ㅼ궗576460,MULTIPOINT (127.0203207451554 37.51279941369835)
3031,ㅼ궗576460,MULTIPOINT (127.0203207451554 37.51279941369835)
3032,ㅼ궗662408,MULTIPOINT (127.1184785246099 37.46635761164239)
3033,ㅼ궗663409,MULTIPOINT (127.1193411846693 37.46737307688034)
3034,ㅼ궗664409,MULTIPOINT (127.1203292499043 37.46737601591139)
3035,ㅼ궗664409,MULTIPOINT (127.1204429107283 37.46743249484488)
3036,ㅼ궗664409,MULTIPOINT (127.1204429107283 37.46743249484488)
3037,ㅼ궗664410,MULTIPOINT (127.1204005503637 37.46795839163797)
3038,ㅼ궗664410,MULTIPOINT (127.1200334753987 37.467753333333)
3039,ㅼ궗663410,MULTIPOINT (127.1199821619966 37.46769594602336)
3040,ㅼ궗663410,MULTIPOINT (127.1199821619966 37.46769594602336)
3041,ㅼ궗613376,MULTIPOINT (127.0636111040786 37.43722977199565)
3042,ㅼ궗548452,MULTIPOINT (126.989191560289 37.50572261038499)
3043,ㅼ궗557457,MULTIPOINT (126.9989261151535 37.51008754513287)
3044,ㅼ궗557457,MULTIPOINT (126.9989261151535 37.51008754513287)
3045,ㅼ궗557457,MULTIPOINT (126.9993228357831 37.50989721972596)
3046,ㅼ궗556457,MULTIPOINT (126.9987164631741 37.50960201325513)
3047,ㅼ궗545446,MULTIPOINT (126.9854173751834 37.50041639913324)
3048,ㅼ궗545446,MULTIPOINT (126.9854173751834 37.50041639913324)
3049,ㅼ궗545446,MULTIPOINT (126.9854173751834 37.50041639913324)
3050,ㅼ궗546448,MULTIPOINT (126.9868392491155 37.50149407392781)
3051,ㅼ궗546448,MULTIPOINT (126.9868392491155 37.50149407392781)
3052,ㅼ궗546448,MULTIPOINT (126.9868392491155 37.50149407392781)
3053,ㅼ궗548448,MULTIPOINT (126.9894426126773 37.50195740076152)
3054,ㅼ궗549448,MULTIPOINT (126.989763699892 37.50202007603569)
3055,ㅼ궗549448,MULTIPOINT (126.9905409227797 37.50210437753463)
3056,ㅼ궗549448,MULTIPOINT (126.9905409227797 37.50210437753463)
3057,ㅼ궗553449,MULTIPOINT (126.9951295606909 37.50294818993712)
3058,ㅼ궗553449,MULTIPOINT (126.9951295606909 37.50294818993712)
3059,ㅼ궗553449,MULTIPOINT (126.9953875577968 37.5030102745329)
3060,ㅼ궗554449,MULTIPOINT (126.9954593382464 37.50313994913306)
3061,ㅼ궗553450,MULTIPOINT (126.9953870949965 37.50329583290315)
3062,ㅼ궗553450,MULTIPOINT (126.9953870949965 37.50329583290315)
3063,ㅼ궗553450,MULTIPOINT (126.9953870949965 37.50329583290315)
3064,ㅼ궗553450,MULTIPOINT (126.9953870949965 37.50329583290315)
3065,ㅼ궗556450,MULTIPOINT (126.9980764374058 37.50389585689049)
3066,ㅼ궗556450,MULTIPOINT (126.9980764374058 37.50389585689049)
3067,ㅼ궗556450,MULTIPOINT (126.9980764374058 37.50389585689049)
3068,ㅼ궗555451,MULTIPOINT (126.9976080912239 37.5046363517894)
3069,ㅼ궗556450,MULTIPOINT (126.9979236583945 37.50386506210716)
3070,ㅼ궗555448,MULTIPOINT (126.9969967501669 37.50220722916367)
3071,ㅼ궗555447,MULTIPOINT (126.9974103457189 37.50125443673776)
3072,ㅼ궗555447,MULTIPOINT (126.9975386789834 37.50128552730714)
3073,ㅼ궗555447,MULTIPOINT (126.9975386789834 37.50128552730714)
3074,ㅼ궗555447,MULTIPOINT (126.9974470023859 37.50117435074008)
3075,ㅼ궗611462,MULTIPOINT (127.0599522894333 37.51483087955345)
3076,ㅼ궗546436,MULTIPOINT (126.9870238485954 37.49131483662963)
3077,ㅼ궗545434,MULTIPOINT (126.9863319599278 37.48910768100036)
3078,ㅼ궗603477,MULTIPOINT (127.0515948626953 37.52794690687912)
3079,ㅼ궗604473,MULTIPOINT (127.0526878526778 37.52504180972028)
3080,ㅼ궗544432,MULTIPOINT (126.9850741872269 37.48747579142963)
3081,ㅼ궗651407,MULTIPOINT (127.1063043268626 37.46511509695983)
3082,ㅼ궗651407,MULTIPOINT (127.1063043268626 37.46511509695983)
3083,ㅼ궗651406,MULTIPOINT (127.1063528977094 37.46472723472052)
3084,ㅼ궗651406,MULTIPOINT (127.1063528977094 37.46472723472052)
3085,ㅼ궗648407,MULTIPOINT (127.1020851649541 37.46524596366262)
3086,ㅼ궗648407,MULTIPOINT (127.1020851649541 37.46524596366262)
3087,ㅼ궗647407,MULTIPOINT (127.1018568659914 37.46525497019219)
3088,ㅼ궗647407,MULTIPOINT (127.1018568659914 37.46525497019219)
3089,ㅼ궗647407,MULTIPOINT (127.1018568659914 37.46525497019219)
3090,ㅼ궗648407,MULTIPOINT (127.101990821755 37.46549523119359)
3091,ㅼ궗647407,MULTIPOINT (127.1012620239434 37.46555779743981)
3092,ㅼ궗647407,MULTIPOINT (127.1011144272804 37.46535181922827)
3093,ㅼ궗647407,MULTIPOINT (127.1011144272804 37.46535181922827)
3094,ㅼ궗647407,MULTIPOINT (127.1013372753001 37.4653240790312)
3095,ㅼ궗647407,MULTIPOINT (127.1013372753001 37.4653240790312)
3096,ㅼ궗647407,MULTIPOINT (127.1013372753001 37.4653240790312)
3097,ㅼ궗648407,MULTIPOINT (127.1019622565256 37.46502718793393)
3098,ㅼ궗567451,MULTIPOINT (127.0106339806401 37.50462025197245)
3099,ㅼ궗568449,MULTIPOINT (127.0114276081553 37.5025052622618)
3100,ㅼ궗568449,MULTIPOINT (127.0114276081553 37.5025052622618)
3101,ㅼ궗568456,MULTIPOINT (127.0113545419009 37.50904292517625)
3102,ㅼ궗568456,MULTIPOINT (127.0112429139281 37.50880647968753)
3103,ㅼ궗568456,MULTIPOINT (127.0112429139281 37.50880647968753)
3104,ㅼ궗572463,MULTIPOINT (127.0161471014121 37.51513279511698)
3105,ㅼ궗551434,MULTIPOINT (126.9928569003101 37.48879891409319)
3106,ㅼ궗551434,MULTIPOINT (126.9929546646594 37.48900836824078)
3107,ㅼ궗551434,MULTIPOINT (126.9929546646594 37.48900836824078)
3108,ㅼ궗588410,MULTIPOINT (127.0345304153689 37.46759375929659)
3109,ㅼ궗647407,MULTIPOINT (127.1011875759492 37.46509862732358)
3110,ㅼ궗647407,MULTIPOINT (127.1013152164681 37.46507422470827)
3111,ㅼ궗617454,MULTIPOINT (127.0673565262626 37.50755433343384)
3112,ㅼ궗617454,MULTIPOINT (127.0673565262626 37.50755433343384)
3113,ㅼ궗617454,MULTIPOINT (127.0674269486715 37.50735101086735)
3114,ㅼ궗617454,MULTIPOINT (127.0674269486715 37.50735101086735)
3115,ㅼ궗617454,MULTIPOINT (127.0672739884031 37.50725230300478)
3116,ㅼ궗617454,MULTIPOINT (127.0672739884031 37.50725230300478)
3117,ㅼ궗603444,MULTIPOINT (127.0515220937548 37.49885876666621)
3118,ㅼ궗603445,MULTIPOINT (127.0517630090246 37.49893861991426)
3119,ㅼ궗604443,MULTIPOINT (127.0524282656735 37.49753006372364)
3120,ㅼ궗604442,MULTIPOINT (127.0528807786686 37.4965880238467)
3121,ㅼ궗604442,MULTIPOINT (127.0528807786686 37.4965880238467)
3122,ㅼ궗604442,MULTIPOINT (127.0526576515397 37.49652179261614)
3123,ㅼ궗604442,MULTIPOINT (127.0526626759276 37.49638620464454)
3124,ㅼ궗604442,MULTIPOINT (127.0526626759276 37.49638620464454)
3125,ㅼ궗604441,MULTIPOINT (127.0529017790646 37.4960095109275)
3126,ㅼ궗604442,MULTIPOINT (127.0531058879886 37.49622430901201)
3127,ㅼ궗604442,MULTIPOINT (127.0531058879886 37.49622430901201)
3128,ㅼ궗604442,MULTIPOINT (127.0530836042571 37.49651962380005)
3129,ㅼ궗605440,MULTIPOINT (127.0535717116215 37.49521222705718)
3130,ㅼ궗633403,MULTIPOINT (127.0852566593924 37.4616470414555)
3131,ㅼ궗633403,MULTIPOINT (127.0852566593924 37.4616470414555)
3132,ㅼ궗628401,MULTIPOINT (127.0800042621387 37.45982424924715)
3133,ㅼ궗662408,MULTIPOINT (127.1179038736068 37.46661851456272)
3134,ㅼ궗662408,MULTIPOINT (127.1179038736068 37.46661851456272)
3135,ㅼ궗662408,MULTIPOINT (127.1184804408798 37.46643717260407)
3136,ㅼ궗662408,MULTIPOINT (127.1184804408798 37.46643717260407)
3137,ㅼ궗572463,MULTIPOINT (127.0164118347851 37.51518282330104)
3138,ㅼ궗572463,MULTIPOINT (127.016482294542 37.51506689114176)
3139,ㅼ궗572463,MULTIPOINT (127.016482294542 37.51506689114176)
3140,ㅼ궗558452,MULTIPOINT (127.0008835720114 37.50503606930302)
3141,ㅼ궗558452,MULTIPOINT (127.0008835720114 37.50503606930302)
3142,ㅼ궗558452,MULTIPOINT (127.0008835720114 37.50503606930302)
3143,ㅼ궗559451,MULTIPOINT (127.0010664274841 37.50475598848617)
3144,ㅼ궗560449,MULTIPOINT (127.0026532629127 37.50275771373488)
3145,ㅼ궗560448,MULTIPOINT (127.0029488538366 37.50223157048812)
3146,ㅼ궗560448,MULTIPOINT (127.0029488538366 37.50223157048812)
3147,ㅼ궗606442,MULTIPOINT (127.0549301699433 37.49685284915215)
3148,ㅼ궗606442,MULTIPOINT (127.0549301699433 37.49685284915215)
3149,ㅼ궗607443,MULTIPOINT (127.0561246690829 37.49747399342731)
3150,ㅼ궗607443,MULTIPOINT (127.0562413928202 37.49727684736721)
3151,ㅼ궗607443,MULTIPOINT (127.0565258127039 37.49735933210791)
3152,ㅼ궗610444,MULTIPOINT (127.058964043938 37.49842205132117)
3153,ㅼ궗613440,MULTIPOINT (127.0632836200663 37.49469392271042)
3154,ㅼ궗613440,MULTIPOINT (127.0632836200663 37.49469392271042)
3155,ㅼ궗615436,MULTIPOINT (127.0647868984681 37.49117969487409)
3156,ㅼ궗616434,MULTIPOINT (127.06575286571 37.48912115256527)
3157,ㅼ궗616434,MULTIPOINT (127.06575286571 37.48912115256527)
3158,ㅼ궗616433,MULTIPOINT (127.0657434122524 37.48894741108624)
3159,ㅼ궗616433,MULTIPOINT (127.0659702678218 37.48891891903344)
3160,ㅼ궗616433,MULTIPOINT (127.0659702678218 37.48891891903344)
3161,ㅼ궗616434,MULTIPOINT (127.0663842857799 37.48910780744235)
3162,ㅼ궗616434,MULTIPOINT (127.0663842857799 37.48910780744235)
3163,ㅼ궗616434,MULTIPOINT (127.066097496278 37.48934429246313)
3164,ㅼ궗577447,MULTIPOINT (127.0224421653315 37.50095812725399)
3165,ㅼ궗577447,MULTIPOINT (127.0224421653315 37.50095812725399)
3166,ㅼ궗577447,MULTIPOINT (127.022315469358 37.50067573447685)
3167,ㅼ궗577447,MULTIPOINT (127.0222202111924 37.50088104510924)
3168,ㅼ궗576449,MULTIPOINT (127.0213337401085 37.50324588265435)
3169,ㅼ궗561448,MULTIPOINT (127.0039256992028 37.50144634463499)
3170,ㅼ궗561448,MULTIPOINT (127.0036472192997 37.50217982853476)
3171,ㅼ궗561453,MULTIPOINT (127.0044007267796 37.50599400055115)
3172,ㅼ궗561453,MULTIPOINT (127.0044007267796 37.50599400055115)
3173,ㅼ궗561453,MULTIPOINT (127.0044007267796 37.50599400055115)
3174,ㅼ궗561453,MULTIPOINT (127.0044007267796 37.50599400055115)
3175,ㅼ궗562453,MULTIPOINT (127.0047365398712 37.50615639395995)
3176,ㅼ궗562453,MULTIPOINT (127.0047365398712 37.50615639395995)
3177,ㅼ궗562453,MULTIPOINT (127.0047365398712 37.50615639395995)
3178,ㅼ궗562453,MULTIPOINT (127.0047365398712 37.50615639395995)
3179,ㅼ궗568455,MULTIPOINT (127.0118459976095 37.50806004020046)
3180,ㅼ궗568455,MULTIPOINT (127.0118459976095 37.50806004020046)
3181,ㅼ궗569455,MULTIPOINT (127.013325588505 37.50850024867615)
3182,ㅼ궗575458,MULTIPOINT (127.0194583827811 37.51065383721163)
3183,ㅼ궗571448,MULTIPOINT (127.015305998248 37.50179471089623)
3184,ㅼ궗571451,MULTIPOINT (127.0151352838304 37.50451231769701)
3185,ㅼ궗571451,MULTIPOINT (127.0151352838304 37.50451231769701)
3186,ㅼ궗572450,MULTIPOINT (127.0168348197551 37.50328262349392)
3187,ㅼ궗579451,MULTIPOINT (127.0241563776155 37.50467864582725)
3188,ㅼ궗579451,MULTIPOINT (127.0241563776155 37.50467864582725)
3189,ㅼ궗579451,MULTIPOINT (127.0242053855756 37.50457886098517)
3190,ㅼ궗579451,MULTIPOINT (127.0242053855756 37.50457886098517)
3191,ㅼ궗574446,MULTIPOINT (127.0190309089518 37.50043280924839)
3192,ㅼ궗574446,MULTIPOINT (127.0190309089518 37.50043280924839)
3193,ㅼ궗574446,MULTIPOINT (127.0191346121468 37.50022349664663)
3194,ㅼ궗574446,MULTIPOINT (127.0191346121468 37.50022349664663)
3195,ㅼ궗575446,MULTIPOINT (127.0194016812119 37.50005905964441)
3196,ㅼ궗560457,MULTIPOINT (127.0028064870499 37.50959061929237)
3197,ㅼ궗560457,MULTIPOINT (127.0028064870499 37.50959061929237)
3198,ㅼ궗560456,MULTIPOINT (127.0026266147268 37.50951137863536)
3199,ㅼ궗560456,MULTIPOINT (127.0026266147268 37.50951137863536)
3200,ㅼ궗560456,MULTIPOINT (127.0026266147268 37.50951137863536)
3201,ㅼ궗579451,MULTIPOINT (127.0241438148274 37.50451213746219)
3202,ㅼ궗579451,MULTIPOINT (127.0241438148274 37.50451213746219)
3203,ㅼ궗579451,MULTIPOINT (127.0241438148274 37.50451213746219)
3204,ㅼ궗579451,MULTIPOINT (127.0241438148274 37.50451213746219)
3205,ㅼ궗594465,MULTIPOINT (127.041507765085 37.51699514801917)
3206,ㅼ궗594465,MULTIPOINT (127.041507765085 37.51699514801917)
3207,ㅼ궗594465,MULTIPOINT (127.0415715556573 37.51714334103686)
3208,ㅼ궗594465,MULTIPOINT (127.0415715556573 37.51714334103686)
3209,ㅼ궗594465,MULTIPOINT (127.0413860804187 37.51737736896843)
3210,ㅼ궗594465,MULTIPOINT (127.0413860804187 37.51737736896843)
3211,ㅼ궗594465,MULTIPOINT (127.041337940619 37.51743979753873)
3212,ㅼ궗594465,MULTIPOINT (127.041337940619 37.51743979753873)
3213,ㅼ궗592472,MULTIPOINT (127.0390549422314 37.52347531433053)
3214,ㅼ궗592472,MULTIPOINT (127.0390549422314 37.52347531433053)
3215,ㅼ궗592472,MULTIPOINT (127.0388484821824 37.52329816320034)
3216,ㅼ궗592472,MULTIPOINT (127.0388484821824 37.52329816320034)
3217,ㅼ궗556451,MULTIPOINT (126.9981036106463 37.50418891525561)
3218,ㅼ궗566464,MULTIPOINT (127.0095738652359 37.51643765820302)
3219,ㅼ궗566464,MULTIPOINT (127.0095143346327 37.51638006500605)
3220,ㅼ궗566464,MULTIPOINT (127.0097324595968 37.51627348247401)
3221,ㅼ궗566464,MULTIPOINT (127.0097324595968 37.51627348247401)
3222,ㅼ궗544432,MULTIPOINT (126.9850039553235 37.48745762055191)
3223,ㅼ궗573426,MULTIPOINT (127.0180702279257 37.48200845625733)
3224,ㅼ궗619407,MULTIPOINT (127.0694786726294 37.46521282098946)
3225,ㅼ궗619407,MULTIPOINT (127.0694786726294 37.46521282098946)
3226,ㅼ궗620398,MULTIPOINT (127.0704797938761 37.45697578941687)
3227,ㅼ궗620398,MULTIPOINT (127.0704797938761 37.45697578941687)
3228,ㅼ궗607400,MULTIPOINT (127.0562165116655 37.45851994872255)
3229,ㅼ궗602395,MULTIPOINT (127.0506599415649 37.45447639651359)
3230,ㅼ궗633403,MULTIPOINT (127.0852360591619 37.46195570333661)
3231,ㅼ궗633403,MULTIPOINT (127.0855127367279 37.46204504148734)
3232,ㅼ궗633403,MULTIPOINT (127.0856756090085 37.46178208655186)
3233,ㅼ궗633403,MULTIPOINT (127.0850743981267 37.46190260382525)
3234,ㅼ궗574471,MULTIPOINT (127.0190239651469 37.52227742207549)
3235,ㅼ궗554448,MULTIPOINT (126.9959148159648 37.50202216465624)
3236,ㅼ궗554448,MULTIPOINT (126.99580511508 37.50204198304525)
3237,ㅼ궗554448,MULTIPOINT (126.99580511508 37.50204198304525)
3238,ㅼ궗554448,MULTIPOINT (126.9956094678626 37.50198701439931)
3239,ㅼ궗554448,MULTIPOINT (126.9955687596416 37.50190141742689)
3240,ㅼ궗554448,MULTIPOINT (126.9955687596416 37.50190141742689)
3241,ㅼ궗554448,MULTIPOINT (126.9956117402206 37.50180771437031)
3242,ㅼ궗544432,MULTIPOINT (126.9851750558842 37.48735720915745)
3243,ㅼ궗565463,MULTIPOINT (127.0082055955673 37.51510609848885)
3244,ㅼ궗564462,MULTIPOINT (127.0076151983012 37.51459373520948)
3245,ㅼ궗563460,MULTIPOINT (127.0060147366056 37.51262620436407)
3246,ㅼ궗563460,MULTIPOINT (127.0060147366056 37.51262620436407)
3247,ㅼ궗563460,MULTIPOINT (127.0060147366056 37.51262620436407)
3248,ㅼ궗565456,MULTIPOINT (127.0080662581669 37.50880275306556)
3249,ㅼ궗565456,MULTIPOINT (127.0080662581669 37.50880275306556)
3250,ㅼ궗565456,MULTIPOINT (127.0081902784968 37.50915028449643)
3251,ㅼ궗588454,MULTIPOINT (127.034111608391 37.50712720116665)
3252,ㅼ궗587454,MULTIPOINT (127.033669992706 37.50744325594848)
3253,ㅼ궗653406,MULTIPOINT (127.108610118552 37.46457339869739)
3254,ㅼ궗653406,MULTIPOINT (127.108610118552 37.46457339869739)
3255,ㅼ궗587454,MULTIPOINT (127.0336458157105 37.50743022303459)
3256,ㅼ궗587435,MULTIPOINT (127.03325202334 37.4899459937351)
3257,ㅼ궗587435,MULTIPOINT (127.0329884707751 37.49009024907722)
3258,ㅼ궗588435,MULTIPOINT (127.0348419598674 37.49066448344087)
3259,ㅼ궗588435,MULTIPOINT (127.0348419598674 37.49066448344087)
3260,ㅼ궗588436,MULTIPOINT (127.0348801832951 37.49083095714062)
3261,ㅼ궗588436,MULTIPOINT (127.0348801832951 37.49083095714062)
3262,ㅼ궗588435,MULTIPOINT (127.0349382297232 37.49045767557747)
3263,ㅼ궗579443,MULTIPOINT (127.0243203321785 37.49709516440354)
3264,ㅼ궗579443,MULTIPOINT (127.0243203321785 37.49709516440354)
3265,ㅼ궗592471,MULTIPOINT (127.0389179251947 37.52295091429188)
3266,ㅼ궗592471,MULTIPOINT (127.0389179251947 37.52295091429188)
3267,ㅼ궗592471,MULTIPOINT (127.0389179251947 37.52295091429188)
3268,ㅼ궗592471,MULTIPOINT (127.0392935200052 37.52290099558336)
3269,ㅼ궗592471,MULTIPOINT (127.0392935200052 37.52290099558336)
3270,ㅼ궗559419,MULTIPOINT (127.0014488213334 37.4759392191203)
3271,ㅼ궗559419,MULTIPOINT (127.0014488213334 37.4759392191203)
3272,ㅼ궗602441,MULTIPOINT (127.050577591192 37.49563928500911)
3273,ㅼ궗602441,MULTIPOINT (127.050577591192 37.49563928500911)
3274,ㅼ궗602441,MULTIPOINT (127.0507889991596 37.4954309962224)
3275,ㅼ궗602441,MULTIPOINT (127.0507889991596 37.4954309962224)
3276,ㅼ궗575471,MULTIPOINT (127.0191325429231 37.52227019212492)
3277,ㅼ궗589478,MULTIPOINT (127.0354801872337 37.52922905442126)
3278,ㅼ궗631430,MULTIPOINT (127.0831962777404 37.48557193768934)
3279,ㅼ궗631429,MULTIPOINT (127.0831570712807 37.48550613123625)
3280,ㅼ궗631429,MULTIPOINT (127.0831570712807 37.48550613123744)
3281,ㅼ궗594477,MULTIPOINT (127.0408815231137 37.52801601289421)
3282,ㅼ궗594477,MULTIPOINT (127.0408815231137 37.52801601289421)
3283,ㅼ궗594477,MULTIPOINT (127.041165275175 37.52786610914273)
3284,ㅼ궗594477,MULTIPOINT (127.041165275175 37.52786610914152)
3285,ㅼ궗594476,MULTIPOINT (127.0409438465879 37.52761235000571)
3286,ㅼ궗594476,MULTIPOINT (127.0409438465879 37.52761235000455)
3287,ㅼ궗594476,MULTIPOINT (127.0407366277645 37.52747308880789)
3288,ㅼ궗594476,MULTIPOINT (127.0407366277645 37.52747308880789)
3289,ㅼ궗593476,MULTIPOINT (127.0404943096943 37.52760821471259)
3290,ㅼ궗593476,MULTIPOINT (127.0404943096943 37.52760821471259)
3291,ㅼ궗593477,MULTIPOINT (127.0403728681312 37.52776211529567)
3292,ㅼ궗593477,MULTIPOINT (127.0403728681312 37.5277621152945)
3293,ㅼ궗594477,MULTIPOINT (127.0405774031731 37.52799736890148)
3294,ㅼ궗594477,MULTIPOINT (127.0405774031731 37.52799736890148)
3295,ㅼ궗594477,MULTIPOINT (127.0406997242743 37.52813517325637)
3296,ㅼ궗594477,MULTIPOINT (127.0406997242743 37.52813517325637)
3297,ㅼ궗570449,MULTIPOINT (127.0140243715195 37.50248018281102)
3298,ㅼ궗570449,MULTIPOINT (127.0140243715195 37.50248018281102)
3299,ㅼ궗570449,MULTIPOINT (127.0140243715195 37.50248018281102)
3300,ㅼ궗566459,MULTIPOINT (127.0098475283203 37.51207891416622)
3301,ㅼ궗578454,MULTIPOINT (127.0232438644915 37.5069999482663)
3302,ㅼ궗578454,MULTIPOINT (127.0232438644915 37.5069999482663)
3303,ㅼ궗578454,MULTIPOINT (127.0232438644915 37.5069999482663)
3304,ㅼ궗578454,MULTIPOINT (127.0232438644915 37.5069999482663)
3305,ㅼ궗578454,MULTIPOINT (127.0232438644915 37.5069999482663)
3306,ㅼ궗578454,MULTIPOINT (127.0232438644915 37.5069999482663)
3307,ㅼ궗564437,MULTIPOINT (127.0078116827917 37.49201515194427)
3308,ㅼ궗564437,MULTIPOINT (127.0078116827917 37.49201515194427)
3309,ㅼ궗564437,MULTIPOINT (127.0079041672106 37.49177417905064)
3310,ㅼ궗564437,MULTIPOINT (127.0079041672106 37.49177417905064)
3311,ㅼ궗564437,MULTIPOINT (127.0079041672106 37.49177417905064)
3312,ㅼ궗564437,MULTIPOINT (127.0074171704002 37.49191209171229)
3313,ㅼ궗564437,MULTIPOINT (127.0074171704002 37.49191209171229)
3314,ㅼ궗542439,MULTIPOINT (126.9827098414582 37.49390586699144)
3315,ㅼ궗542439,MULTIPOINT (126.9827098414582 37.49390586699144)
3316,ㅼ궗542439,MULTIPOINT (126.9827098414582 37.49390586699144)
3317,ㅼ궗542439,MULTIPOINT (126.9827098414582 37.49390586699144)
3318,ㅼ궗543443,MULTIPOINT (126.9831648894725 37.49724816599779)
3319,ㅼ궗543443,MULTIPOINT (126.9831648894725 37.49724816599779)
3320,ㅼ궗543443,MULTIPOINT (126.9831648894725 37.49724816599779)
3321,ㅼ궗543443,MULTIPOINT (126.9831648894725 37.49724816599779)
3322,ㅼ궗605440,MULTIPOINT (127.0532743208493 37.49510660716114)
3323,ㅼ궗605438,MULTIPOINT (127.0542305052416 37.49319824526986)
3324,ㅼ궗606441,MULTIPOINT (127.0553430798826 37.49541935651431)
3325,ㅼ궗607436,MULTIPOINT (127.0556391173643 37.49119319298867)
3326,ㅼ궗607436,MULTIPOINT (127.0556954961748 37.4908967135172)
3327,ㅼ궗607436,MULTIPOINT (127.0556954961748 37.4908967135172)
3328,ㅼ궗606435,MULTIPOINT (127.0552317595717 37.49067383881512)
3329,ㅼ궗606435,MULTIPOINT (127.0552317595717 37.49067383881512)
3330,ㅼ궗607434,MULTIPOINT (127.0559203139055 37.48972817655186)
3331,ㅼ궗607434,MULTIPOINT (127.0559730375629 37.48962104584376)
3332,ㅼ궗607434,MULTIPOINT (127.0556872262153 37.48956057604865)
3333,ㅼ궗587474,MULTIPOINT (127.0331499755762 37.52575960178514)
3334,ㅼ궗631429,MULTIPOINT (127.083274280481 37.4853381045165)
3335,ㅼ궗631429,MULTIPOINT (127.0832742804809 37.48533810451529)
3336,ㅼ궗631429,MULTIPOINT (127.0834626998865 37.48539146578991)
3337,ㅼ궗631429,MULTIPOINT (127.0835427458269 37.48546587376795)
3338,ㅼ궗631429,MULTIPOINT (127.0835427458269 37.48546587376795)
3339,ㅼ궗631430,MULTIPOINT (127.0834849220834 37.48555711846949)
3340,ㅼ궗631430,MULTIPOINT (127.0833716693487 37.48562248512717)
3341,ㅼ궗631430,MULTIPOINT (127.0833716693487 37.48562248512596)
3342,ㅼ궗590402,MULTIPOINT (127.0366827786487 37.46069230205925)
3343,ㅼ궗583476,MULTIPOINT (127.0280991611953 37.52690545453718)
3344,ㅼ궗606457,MULTIPOINT (127.0544860167441 37.51060480427429)
3345,ㅼ궗582480,MULTIPOINT (127.027797735683 37.530461385077)
3346,ㅼ궗582479,MULTIPOINT (127.0276343382905 37.53009140282052)
3347,ㅼ궗582479,MULTIPOINT (127.0276343382905 37.53009140282052)
3348,ㅼ궗542420,MULTIPOINT (126.9821057251791 37.47670109117032)
3349,ㅼ궗547422,MULTIPOINT (126.9883567595722 37.47799819382501)
3350,ㅼ궗547424,MULTIPOINT (126.9885309594448 37.4806148828452)
3351,ㅼ궗551426,MULTIPOINT (126.9925495521052 37.48181350365853)
3352,ㅼ궗551426,MULTIPOINT (126.9926430416535 37.48185301759001)
3353,ㅼ궗551426,MULTIPOINT (126.9926430416535 37.48185301759001)
3354,ㅼ궗551426,MULTIPOINT (126.9926701941307 37.48162573383862)
3355,ㅼ궗554425,MULTIPOINT (126.9962615903734 37.48114300387711)
3356,ㅼ궗554425,MULTIPOINT (126.9964031072787 37.48096360986963)
3357,ㅼ궗554425,MULTIPOINT (126.9964031072787 37.48096360986963)
3358,ㅼ궗555429,MULTIPOINT (126.9975041040551 37.48450265668819)
3359,ㅼ궗555429,MULTIPOINT (126.9975041040551 37.48450265668819)
3360,ㅼ궗551435,MULTIPOINT (126.9921439774542 37.48989573587014)
3361,ㅼ궗551435,MULTIPOINT (126.9921439774542 37.48989573587014)
3362,ㅼ궗550436,MULTIPOINT (126.9915160686058 37.49091085758486)
3363,ㅼ궗550436,MULTIPOINT (126.9915160686058 37.49091085758486)
3364,ㅼ궗550436,MULTIPOINT (126.9917344953264 37.49098824853776)
3365,ㅼ궗547442,MULTIPOINT (126.9883837874317 37.49631038296712)
3366,ㅼ궗547443,MULTIPOINT (126.9880186518829 37.49688783690768)
