,gid,geometry
1051,다사597462,"MULTIPOLYGON (((127.0439813046131 37.51420566309013, 127.0439758201849 37.51510699889522, 127.0451073611352 37.51511136222742, 127.0451128319559 37.51421002628111, 127.0439813046131 37.51420566309013)))"
1052,다사632436,"MULTIPOLYGON (((127.083715036536 37.49091702276235, 127.0837100341723 37.49181836690082, 127.0848412296841 37.49182234749114, 127.0848462184557 37.49092100322382, 127.083715036536 37.49091702276235)))"
1053,다사643429,"MULTIPOLYGON (((127.0961920136729 37.48465078953516, 127.0961871623356 37.48555213604052, 127.0973182651256 37.48555599661748, 127.0973231028749 37.48465464998715, 127.0961920136729 37.48465078953516)))"
1054,다사593462,"MULTIPOLYGON (((127.0394551976908 37.51418810193376, 127.0394496588328 37.51508943717051, 127.0405811988022 37.51509384386106, 127.0405867240528 37.51419250848171, 127.0394551976908 37.51418810193376)))"
1055,다사602473,"MULTIPOLYGON (((127.0495793501876 37.52414206461547, 127.0495739311422 37.5250433995989, 127.0507056230276 37.52504771026722, 127.0507110284588 37.52414637514429, 127.0495793501876 37.52414206461547)))"
1056,다사594454,"MULTIPOLYGON (((127.0406309171983 37.50698182045797, 127.0406253939163 37.50788315694597, 127.0417568252894 37.50788755165892, 127.0417623349688 37.50698621502869, 127.0406309171983 37.50698182045797)))"
1057,다사586447,"MULTIPOLYGON (((127.031619001634 37.50063692253851, 127.0316133712875 37.50153825884615, 127.0327447054707 37.50154273923788, 127.0327503222189 37.50064140278519, 127.031619001634 37.50063692253851)))"
1058,다사580469,"MULTIPOLYGON (((127.0247053620354 37.5204391609881, 127.0246996444996 37.52134049336843, 127.0258312764822 37.52134504200322, 127.0258369804065 37.52044370947568, 127.0247053620354 37.5204391609881)))"
1059,다사588443,"MULTIPOLYGON (((127.0339040531584 37.49704052442271, 127.0338984510066 37.49794186157441, 127.0350297313001 37.49794631972033, 127.035035319856 37.49704498242433, 127.0339040531584 37.49704052442271)))"
1060,다사600470,"MULTIPOLYGON (((127.0473323317355 37.52142940608675, 127.0473268861895 37.52233074120587, 127.0484585367509 37.52233507314061, 127.0484639686845 37.5214337378813, 127.0473323317355 37.52142940608675)))"
1061,다사601418,"MULTIPOLYGON (((127.0487460960841 37.47456411347429, 127.0487406767171 37.47546545593773, 127.049871620481 37.47546976976296, 127.0498770262672 37.47456842715985, 127.0487460960841 37.47456411347429)))"
1062,다사606448,"MULTIPOLYGON (((127.0542401017965 37.501625808161, 127.0542347431785 37.5025271471639, 127.0553660958495 37.50253141100686, 127.0553714408684 37.50163007186595, 127.0542401017965 37.501625808161)))"
1063,다사631429,"MULTIPOLYGON (((127.0826189602751 37.48460361952958, 127.0826139458829 37.48550496450785, 127.08374504604 37.48550895502454, 127.0837500468443 37.48460760991707, 127.0826189602751 37.48460361952958)))"
1064,다사634438,"MULTIPOLYGON (((127.085967450017 37.49272766150814, 127.0859624743942 37.4936290056271, 127.0870936975359 37.49363296481228, 127.0870986595653 37.49273162056515, 127.085967450017 37.49272766150814)))"
1065,다사595435,"MULTIPOLYGON (((127.0418669722634 37.48986079272687, 127.0418614672448 37.49076213198978, 127.0429926405176 37.49076651317065, 127.0429981319451 37.48986517376593, 127.0418669722634 37.48986079272687)))"
1066,다사593465,"MULTIPOLYGON (((127.0394385803767 37.51689210722819, 127.0394330407785 37.51779344204915, 127.0405646215738 37.51779784916759, 127.0405701475628 37.51689651420399, 127.0394385803767 37.51689210722819)))"
1067,다사619433,"MULTIPOLYGON (((127.0690252278716 37.48816026307614, 127.0690200495035 37.48906160592298, 127.0701512012974 37.48906572691202, 127.0701563660754 37.48816438393178, 127.0690252278716 37.48816026307614)))"
1068,다사583459,"MULTIPOLYGON (((127.0281569710177 37.51143943809267, 127.0281512968445 37.51234077229981, 127.0292827934993 37.51234528694742, 127.029288454067 37.51144395259417, 127.0281569710177 37.51143943809267)))"
1069,다사577466,"MULTIPOLYGON (((127.0213277820247 37.51772145383408, 127.0213220244238 37.51862278618668, 127.0224536148079 37.51862736690248, 127.0224593587991 37.51772603440164, 127.0213277820247 37.51772145383408)))"
1070,다사585459,"MULTIPOLYGON (((127.0304199373685 37.51144845625756, 127.0304142904063 37.51234979075658, 127.0315457875648 37.51235428372728, 127.0315514209215 37.51145294908283, 127.0304199373685 37.51144845625756)))"
1071,다사606418,"MULTIPOLYGON (((127.054400749401 37.47458557366338, 127.0543953979385 37.47548691682163, 127.0555263429002 37.47549117652572, 127.0555316807818 37.47458983322955, 127.054400749401 37.47458557366338)))"
1072,다사581451,"MULTIPOLYGON (((127.0259396076098 37.50421970027401, 127.0259339082569 37.50512103529685, 127.027065295579 37.50512557044694, 127.0270709813312 37.50422423527731, 127.0259396076098 37.50421970027401)))"
1073,다사598427,"MULTIPOLYGON (((127.0453041572439 37.48266318086877, 127.0452986949452 37.48356452166438, 127.046429760238 37.48356886922878, 127.0464352089503 37.48266752829243, 127.0453041572439 37.48266318086877)))"
1074,다사598463,"MULTIPOLYGON (((127.0451073611352 37.51511136222742, 127.0451018900707 37.51601269803514, 127.0462334448728 37.51601705066858, 127.0462389023291 37.51511571471999, 127.0451073611352 37.51511136222742)))"
1075,다사599431,"MULTIPOLYGON (((127.0464134126447 37.48627289120667, 127.0464079629614 37.48717423158891, 127.0475390828481 37.48717856888758, 127.0475445189426 37.48627722836493, 127.0464134126447 37.48627289120667)))"
1076,다사604461,"MULTIPOLYGON (((127.0519073900447 37.51333464087749, 127.051902001109 37.51423597780225, 127.0530335301449 37.51424026511826, 127.0530389054736 37.51333892805473, 127.0519073900447 37.51333464087749)))"
1077,다사604476,"MULTIPOLYGON (((127.0518265307993 37.52685468020047, 127.0518211382617 37.52775601504683, 127.0529528714744 37.52776030444453, 127.052958250396 37.52685896945937, 127.0518265307993 37.52685468020047)))"
1078,다사578476,"MULTIPOLYGON (((127.022401907372 37.52673935317073, 127.0223961608216 37.52764068428505, 127.0235278875916 37.5276452556391, 127.0235336205262 37.52674392437685, 127.022401907372 37.52673935317073)))"
1079,다사614448,"MULTIPOLYGON (((127.0632908210034 37.50165961443658, 127.0632855711784 37.50256095453373, 127.064416925737 37.50256513169838, 127.0644221619628 37.50166379146602, 127.0632908210034 37.50165961443658)))"
1080,다사634427,"MULTIPOLYGON (((127.086022167243 37.48281286706347, 127.0860171940574 37.48371421270509, 127.0871482677057 37.48371817048066, 127.0871532273047 37.48281682471092, 127.086022167243 37.48281286706347)))"
1081,다사595436,"MULTIPOLYGON (((127.0418614672448 37.49076213198978, 127.041855961981 37.49166347111412, 127.0429871488455 37.49166785243683, 127.0429926405176 37.49076651317065, 127.0418614672448 37.49076213198978)))"
1082,다사604450,"MULTIPOLYGON (((127.0519666524974 37.50341992556102, 127.0519612662014 37.50432126400978, 127.0530926455943 37.50432554979967, 127.05309801829 37.5034242112122, 127.0519666524974 37.50341992556102)))"
1083,다사614464,"MULTIPOLYGON (((127.0632067957363 37.51608103936999, 127.0632015421685 37.51698237725094, 127.0643331143963 37.51698655657928, 127.0643383543552 37.51608521856308, 127.0632067957363 37.51608103936999)))"
1084,다사648424,"MULTIPOLYGON (((127.1018713756227 37.48016324580568, 127.1018665932906 37.4810645936243, 127.1029976292178 37.48106839944334, 127.103002397965 37.48016705150151, 127.1018713756227 37.48016324580568)))"
1085,다사615443,"MULTIPOLYGON (((127.0644483395937 37.49715708822673, 127.0644431045339 37.4980584291516, 127.0655743913359 37.49806259480718, 127.0655796127995 37.49716125374748, 127.0644483395937 37.49715708822673)))"
1086,다사590477,"MULTIPOLYGON (((127.0359768987827 37.52769482480281, 127.0359713153731 37.52859615753047, 127.0371030587841 37.52860059889515, 127.0371086285771 37.52769926602377, 127.0359768987827 37.52769482480281)))"
1087,다사581482,"MULTIPOLYGON (((127.0257628095686 37.53216102151954, 127.0257571023403 37.53306235224468, 127.0268889115818 37.53306689194688, 127.0268946051908 37.53216556107484, 127.0257628095686 37.53216102151954)))"
1088,다사589444,"MULTIPOLYGON (((127.0350297313001 37.49794631972033, 127.0350241424953 37.49884765687774, 127.0361554366342 37.49885210433474, 127.0361610118426 37.49795076703337, 127.0350297313001 37.49794631972033)))"
1089,다사640424,"MULTIPOLYGON (((127.0928232046031 37.48013241049367, 127.0928183135914 37.48103375731399, 127.0939493477976 37.48103764974585, 127.0939542252245 37.48013630279952, 127.0928232046031 37.48013241049367)))"
1090,다사578478,"MULTIPOLYGON (((127.0223904140152 37.5285420152607, 127.0223846669529 37.52944334609769, 127.0235164209561 37.52944791774762, 127.0235221544015 37.52854658676268, 127.0223904140152 37.5285420152607)))"
1091,다사599421,"MULTIPOLYGON (((127.0464678961288 37.47725947976524, 127.0464624488723 37.47816082153275, 127.0475934328991 37.4781651574275, 127.0475988665729 37.47726381551961, 127.0464678961288 37.47725947976524)))"
1092,다사603434,"MULTIPOLYGON (((127.0509216525809 37.48899419727898, 127.0509162565316 37.4898955378052, 127.0520474181531 37.48989983220583, 127.0520528006117 37.48899849154061, 127.0509216525809 37.48899419727898)))"
1093,다사598439,"MULTIPOLYGON (((127.0452385936 37.49347926127276, 127.0452331283811 37.4943806004059, 127.0463643567564 37.4943849496595, 127.0463698083818 37.49348361038557, 127.0452385936 37.49347926127276)))"
1094,다사652414,"MULTIPOLYGON (((127.1064427346045 37.47116491292819, 127.1064380087178 37.47206626262109, 127.1075689096679 37.47207002391561, 127.1075736219756 37.47116867410094, 127.1064427346045 37.47116491292819)))"
1095,다사600439,"MULTIPOLYGON (((127.0475010234064 37.49348794866719, 127.0474955853745 37.49438928808156, 127.0486268142349 37.49439361567206, 127.0486322386732 37.4934922761176, 127.0475010234064 37.49348794866719)))"
1096,다사600423,"MULTIPOLYGON (((127.0475879989832 37.47906649919685, 127.0475825648254 37.47996784082769, 127.0487135762613 37.47997216617723, 127.0487189968353 37.47907082440636, 127.0475879989832 37.47906649919685)))"
1097,다사605473,"MULTIPOLYGON (((127.0529743857231 37.52415496367249, 127.0529690075203 37.52505629907336, 127.0541007001263 37.52506057721114, 127.0541060647148 37.52415924167184, 127.0529743857231 37.52415496367249)))"
1098,다사633436,"MULTIPOLYGON (((127.0848462184557 37.49092100322382, 127.0848412296841 37.49182234749114, 127.0859724254181 37.49182631725074, 127.0859774005976 37.49092497285492, 127.0848462184557 37.49092100322382)))"
1099,다사586453,"MULTIPOLYGON (((127.031585215793 37.50604493830549, 127.0315795839416 37.50694627378157, 127.0327109997271 37.50695075504348, 127.0327166179766 37.50604941942236, 127.031585215793 37.50604493830549)))"
1100,다사601458,"MULTIPOLYGON (((127.0485291330187 37.5106177039615, 127.0485237039878 37.51151904088358, 127.0496551914828 37.51152336029806, 127.0496606069086 37.51062202323619, 127.0485291330187 37.5106177039615)))"
1101,다사605468,"MULTIPOLYGON (((127.0530012731437 37.51964828458979, 127.0529958961387 37.52054962068345, 127.0541275206796 37.52055389812907, 127.0541328840735 37.51965256189698, 127.0530012731437 37.51964828458979)))"
1102,다사592478,"MULTIPOLYGON (((127.0382348024432 37.52860502941503, 127.0382292460191 37.52950636229116, 127.0393610035428 37.52951078210922, 127.0393665463497 37.52860944909006, 127.0382348024432 37.52860502941503)))"
1103,다사626427,"MULTIPOLYGON (((127.0769736947746 37.48278081610395, 127.0769686128961 37.48368216070794, 127.0780996847553 37.48368620510401, 127.0781047530473 37.48278486036911, 127.0769736947746 37.48278081610395)))"
1104,다사579477,"MULTIPOLYGON (((127.0235278875916 37.5276452556391, 127.0235221544015 37.52854658676268, 127.0246538950432 37.52855114741993, 127.0246596146169 37.52764981614877, 127.0235278875916 37.5276452556391)))"
1105,다사602439,"MULTIPOLYGON (((127.0497634541816 37.49349659273679, 127.0497580433369 37.49439793243097, 127.0508892726799 37.49440223835833, 127.050894669931 37.49350089852476, 127.0497634541816 37.49349659273679)))"
1106,다사604422,"MULTIPOLYGON (((127.0521173714202 37.47818239275387, 127.0521119918375 37.47908373508123, 127.0532429906516 37.47908801698829, 127.053248356651 37.47818667452228, 127.0521173714202 37.47818239275387)))"
1107,다사619426,"MULTIPOLYGON (((127.0690614699909 37.48185085927108, 127.0690562932371 37.48275220308718, 127.0701873499127 37.48275632314247, 127.0701925130806 37.48185497919297, 127.0690614699909 37.48185085927108)))"
1108,다사647402,"MULTIPOLYGON (((127.1008458096468 37.46032974498592, 127.1008410184266 37.46123109572492, 127.1019717554108 37.46123490965291, 127.1019765330593 37.46033355879042, 127.1008458096468 37.46032974498592)))"
1109,다사594447,"MULTIPOLYGON (((127.0406695732846 37.50067246116194, 127.0406640517245 37.50157379861995, 127.0417953878922 37.50157819233731, 127.041800895854 37.50067685473709, 127.0406695732846 37.50067246116194)))"
1110,다사591431,"MULTIPOLYGON (((127.03736457105 37.48623780411894, 127.0373590126575 37.48713914336528, 127.0384901305853 37.48714356729373, 127.0384956753892 37.48624222790416, 127.03736457105 37.48623780411894)))"
1111,다사620433,"MULTIPOLYGON (((127.0701563660754 37.48816438393178, 127.0701512012974 37.48906572691202, 127.0712823533214 37.48906983707147, 127.0712875045092 37.48816849395817, 127.0701563660754 37.48816438393178)))"
1112,다사591464,"MULTIPOLYGON (((127.037181013314 37.51598192608252, 127.0371754467453 37.51688326075576, 127.0383070134373 37.51688768941212, 127.0383125663974 37.51598635459555, 127.037181013314 37.51598192608252)))"
1113,다사597475,"MULTIPOLYGON (((127.0439099879874 37.52592301774703, 127.0439045003824 37.52682435175053, 127.0450362182848 37.5268287169188, 127.0450416922745 37.52592738277404, 127.0439099879874 37.52592301774703)))"
1114,다사629426,"MULTIPOLYGON (((127.0803719111636 37.48189157128367, 127.0803668702694 37.48279291641782, 127.0814979292174 37.48279692820139, 127.0815029565257 37.48189558293735, 127.0803719111636 37.48189157128367)))"
1115,다사641415,"MULTIPOLYGON (((127.0939981122922 37.47202417405511, 127.09399323682 37.47292552224693, 127.0951241490009 37.47292940272135, 127.0951290108936 37.47202805440389, 127.0939981122922 37.47202417405511)))"
1116,다사605424,"MULTIPOLYGON (((127.0532376244133 37.47998935931578, 127.0532322579359 37.48089070150476, 127.0543632841575 37.48089497286272, 127.0543686370503 37.47999363053546, 127.0532376244133 37.47998935931578)))"
1117,다사590443,"MULTIPOLYGON (((127.0361665868026 37.49704942959342, 127.0361610118426 37.49795076703337, 127.0372922926333 37.49795520351351, 127.0372978539975 37.49705386592995, 127.0361665868026 37.49704942959342)))"
1118,다사626428,"MULTIPOLYGON (((127.0769686128961 37.48368216070794, 127.0769635307911 37.48458350517349, 127.0780946162376 37.48458754970049, 127.0780996847553 37.48368620510401, 127.0769686128961 37.48368216070794)))"
1119,다사590456,"MULTIPOLYGON (((127.0360940929496 37.50876680550342, 127.0360885147604 37.50966814114177, 127.0372199723527 37.50967257948908, 127.0372255369381 37.50877124370707, 127.0360940929496 37.50876680550342)))"
1120,다사629436,"MULTIPOLYGON (((127.0803214921161 37.49090501639569, 127.0803164489762 37.49180636014548, 127.0814476438177 37.49181037322798, 127.0814526733656 37.49090902934828, 127.0803214921161 37.49090501639569)))"
1121,다사606447,"MULTIPOLYGON (((127.0542454601758 37.50072446901957, 127.0542401017965 37.501625808161, 127.0553714408684 37.50163007186595, 127.0553767856492 37.50072873258652, 127.0542454601758 37.50072446901957)))"
1122,다사652418,"MULTIPOLYGON (((127.1064238297945 37.47477031086968, 127.1064191030658 37.47567166000917, 127.1075500583378 37.47567542179085, 127.1075547714852 37.47477407252955, 127.1064238297945 37.47477031086968)))"
1123,다사603457,"MULTIPOLYGON (((127.0507974826199 37.50972499433313, 127.0507920810398 37.51062633167299, 127.0519235554116 37.51063062927191, 127.0519289433872 37.50972929179295, 127.0507974826199 37.50972499433313)))"
1124,다사582482,"MULTIPOLYGON (((127.0268946051908 37.53216556107484, 127.0268889115818 37.53306689194688, 127.0280207210771 37.53307142080257, 127.0280264010666 37.53217008978399, 127.0268946051908 37.53216556107484)))"
