,gid,2030val
1234,다사640418,84.0
1235,다사585472,33.0
1236,다사619427,38.0
1237,다사591451,15.0
1238,다사624438,39.0
1239,다사605418,166.0
1240,다사632437,118.0
1241,다사608455,128.0
1242,다사591465,161.0
1243,다사645432,104.0
1244,다사588436,53.0
1245,다사605441,80.0
1246,다사628435,52.0
1247,다사595443,96.0
1248,다사637425,117.0
1249,다사611432,21.0
1250,다사580456,188.0
1251,다사601477,51.0
1252,다사612449,58.0
1253,다사590454,26.0
1254,다사650431,45.0
1255,다사582471,22.0
1256,다사610429,48.0
1257,다사578468,17.0
1258,다사603459,87.0
1259,다사579476,112.0
1260,다사601416,21.0
1261,다사642427,6.0
1262,다사583463,43.0
1263,다사597471,107.0
1264,다사656417,41.0
1265,다사582477,0.0
1266,다사601424,66.0
1267,다사601442,92.0
1268,다사603465,38.0
1269,다사613446,42.0
1270,다사597465,119.0
1271,다사647408,143.0
1272,다사600474,18.0
1273,다사612450,24.0
1274,다사630435,115.0
1275,다사587469,55.0
1276,다사647414,103.0
1277,다사657418,85.0
1278,다사599430,111.0
1279,다사585471,53.0
1280,다사586477,0.0
1281,다사587449,84.0
1282,다사578457,139.0
1283,다사640416,50.0
1284,다사593480,163.0
1285,다사604416,100.0
1286,다사622437,33.0
1287,다사584483,91.0
1288,다사583446,51.0
1289,다사600430,166.0
1290,다사605471,76.0
1291,다사606430,76.0
1292,다사639408,36.0
1293,다사600459,101.0
1294,다사631438,70.0
1295,다사652415,28.0
1296,다사583482,57.0
1297,다사631428,97.0
1298,다사599472,0.0
1299,다사604466,65.0
1300,다사603476,79.0
1301,다사594443,38.0
1302,다사637412,31.0
1303,다사606451,58.0
1304,다사585442,152.0
1305,다사604426,58.0
1306,다사649431,49.0
1307,다사650417,333.0
1308,다사580477,84.0
1309,다사598457,0.0
1310,다사583480,122.0
1311,다사578455,0.0
1312,다사582449,32.0
1313,다사606454,51.0
1314,다사585437,236.0
1315,다사601432,144.0
1316,다사611452,53.0
1317,다사576469,102.0
1318,다사591458,106.0
1319,다사579469,124.0
1320,다사608441,104.0
1321,다사629429,118.0
1322,다사585466,122.0
1323,다사640409,84.0
1324,다사641417,114.0
1325,다사598428,96.0
1326,다사605447,67.0
1327,다사617433,28.0
1328,다사618446,119.0
1329,다사590475,12.0
1330,다사603431,223.0
1331,다사629424,15.0
1332,다사613453,84.0
1333,다사645410,37.0
1334,다사602417,143.0
1335,다사588431,162.0
1336,다사593478,75.0
1337,다사634426,87.0
1338,다사604465,73.0
1339,다사587441,203.0
1340,다사609451,99.0
1341,다사599423,172.0
1342,다사616425,222.0
1343,다사616450,0.0
1344,다사586482,159.0
1345,다사619434,142.0
1346,다사575472,304.0
1347,다사594450,0.0
1348,다사580471,81.0
1349,다사611468,0.0
1350,다사613426,51.0
1351,다사614429,73.0
1352,다사645429,7.0
1353,다사607444,185.0
1354,다사575474,69.0
1355,다사655416,149.0
1356,다사596464,101.0
1357,다사649433,136.0
1358,다사595450,8.0
1359,다사616443,207.0
1360,다사600424,163.0
1361,다사632429,101.0
1362,다사650415,20.0
1363,다사587437,164.0
1364,다사589476,7.0
1365,다사616429,232.0
1366,다사595441,210.0
1367,다사596462,153.0
1368,다사650432,74.0
1369,다사601438,171.0
1370,다사648417,130.0
1371,다사585456,205.0
1372,다사614425,205.0
1373,다사602418,16.0
1374,다사650411,31.0
1375,다사594460,66.0
1376,다사603440,36.0
1377,다사603472,52.0
1378,다사595447,395.0
1379,다사598426,25.0
1380,다사600453,30.0
1381,다사609441,111.0
1382,다사634440,0.0
1383,다사604421,38.0
1384,다사580475,164.0
1385,다사606470,52.0
1386,다사601465,110.0
1387,다사579464,100.0
1388,다사603439,71.0
1389,다사652405,15.0
1390,다사598459,131.0
1391,다사586449,49.0
1392,다사590450,0.0
1393,다사611443,52.0
1394,다사637428,75.0
1395,다사655408,0.0
1396,다사581473,0.0
1397,다사602468,58.0
1398,다사612463,247.0
1399,다사632426,114.0
1400,다사651410,22.0
1401,다사589442,210.0
1402,다사593469,0.0
1403,다사590433,160.0
1404,다사582470,16.0
1405,다사596468,46.0
1406,다사604438,86.0
1407,다사635435,21.0
1408,다사597463,172.0
1409,다사598444,104.0
1410,다사603428,70.0
1411,다사585469,63.0
1412,다사642426,57.0
1413,다사652417,244.0
1414,다사605440,73.0
1415,다사598471,120.0
1416,다사603444,58.0
1417,다사588438,69.0
1418,다사594475,17.0
1419,다사655411,9.0
1420,다사590441,117.0
1421,다사617432,109.0
1422,다사589434,41.0
1423,다사594471,13.0
1424,다사588432,210.0
1425,다사593433,96.0
1426,다사611447,113.0
1427,다사616446,0.0
1428,다사585474,50.0
1429,다사592445,25.0
1430,다사586441,84.0
1431,다사598473,7.0
1432,다사647416,70.0
1433,다사593466,64.0
1434,다사601433,130.0
1435,다사584479,43.0
1436,다사608420,47.0
1437,다사662415,0.0
1438,다사576471,0.0
1439,다사586473,12.0
1440,다사646430,0.0
1441,다사596437,148.0
1442,다사602470,134.0
1443,다사607420,52.0
1444,다사608449,92.0
1445,다사651432,66.0
1446,다사603435,120.0
1447,다사576462,118.0
1448,다사625441,228.0
1449,다사596431,78.0
1450,다사645416,0.0
1451,다사603432,255.0
1452,다사597445,83.0
1453,다사595463,32.0
1454,다사582481,66.0
1455,다사600448,0.0
1456,다사589458,0.0
1457,다사596438,24.0
1458,다사597439,29.0
1459,다사576466,53.0
1460,다사640429,14.0
1461,다사599441,343.0
1462,다사606438,178.0
1463,다사655414,0.0
1464,다사594453,42.0
1465,다사605462,39.0
1466,다사647417,82.0
1467,다사614437,68.0
1468,다사588458,136.0
1469,다사630425,88.0
1470,다사643416,25.0
1471,다사591473,17.0
1472,다사608442,118.0
1473,다사644417,25.0
1474,다사651404,0.0
1475,다사597452,196.0
1476,다사599463,31.0
1477,다사595454,118.0
1478,다사602416,58.0
1479,다사606465,0.0
1480,다사591466,165.0
1481,다사607427,64.0
1482,다사612426,185.0
1483,다사645436,48.0
1484,다사579468,45.0
1485,다사649406,48.0
1486,다사582473,0.0
1487,다사633427,28.0
1488,다사618439,142.0
1489,다사586458,23.0
1490,다사625425,79.0
1491,다사595471,54.0
1492,다사585482,47.0
1493,다사599448,84.0
1494,다사583460,19.0
1495,다사600467,126.0
1496,다사601475,70.0
1497,다사604472,87.0
1498,다사637416,49.0
1499,다사599442,108.0
1500,다사593460,43.0
1501,다사599470,161.0
1502,다사630443,95.0
1503,다사580451,22.0
1504,다사600429,30.0
1505,다사603425,31.0
1506,다사585443,229.0
1507,다사577463,85.0
1508,다사576465,8.0
1509,다사585448,47.0
1510,다사605439,159.0
1511,다사631425,97.0
1512,다사605463,24.0
1513,다사611470,0.0
1514,다사592430,71.0
1515,다사625442,45.0
1516,다사584480,30.0
1517,다사606444,67.0
1518,다사591437,80.0
1519,다사581456,108.0
1520,다사597451,171.0
1521,다사613427,45.0
1522,다사578477,36.0
1523,다사585478,44.0
1524,다사603418,29.0
1525,다사604431,432.0
1526,다사586442,0.0
1527,다사616439,80.0
1528,다사583453,77.0
1529,다사585455,212.0
1530,다사638438,145.0
1531,다사582462,75.0
1532,다사579458,44.0
1533,다사583472,0.0
1534,다사596444,14.0
1535,다사604463,13.0
1536,다사654417,41.0
1537,다사590478,97.0
1538,다사593464,20.0
1539,다사599420,126.0
1540,다사607467,32.0
1541,다사584458,123.0
1542,다사591441,97.0
1543,다사655412,27.0
1544,다사611442,33.0
1545,다사602469,41.0
1546,다사581464,35.0
1547,다사605423,81.0
1548,다사627427,125.0
1549,다사588461,73.0
1550,다사585480,88.0
1551,다사589451,49.0
1552,다사600447,52.0
1553,다사609447,217.0
1554,다사578459,22.0
1555,다사592477,0.0
1556,다사655409,14.0
1557,다사606422,57.0
1558,다사637429,95.0
1559,다사577467,76.0
1560,다사602446,69.0
1561,다사587461,26.0
1562,다사600465,41.0
1563,다사598421,92.0
1564,다사585481,8.0
1565,다사605427,238.0
1566,다사644429,17.0
1567,다사592453,147.0
1568,다사601450,16.0
1569,다사628439,214.0
1570,다사591456,0.0
1571,다사604471,57.0
1572,다사598472,160.0
1573,다사606423,19.0
1574,다사642411,13.0
1575,다사651431,73.0
1576,다사600443,111.0
1577,다사577469,63.0
1578,다사655419,60.0
1579,다사612433,39.0
1580,다사595465,160.0
1581,다사578469,8.0
1582,다사575468,52.0
1583,다사615447,72.0
1584,다사612428,84.0
1585,다사593443,73.0
1586,다사593453,26.0
1587,다사630426,75.0
1588,다사603452,174.0
1589,다사612465,58.0
1590,다사606442,39.0
1591,다사593452,158.0
1592,다사602477,57.0
1593,다사616451,0.0
1594,다사646429,0.0
1595,다사582474,0.0
1596,다사599457,11.0
1597,다사657416,26.0
1598,다사646412,7.0
1599,다사583451,15.0
1600,다사604440,271.0
1601,다사592451,160.0
1602,다사651412,34.0
1603,다사578475,40.0
1604,다사588479,96.0
1605,다사638416,75.0
1606,다사582461,57.0
1607,다사612432,57.0
1608,다사612464,68.0
1609,다사649418,234.0
1610,다사613466,31.0
1611,다사592452,204.0
1612,다사593447,7.0
1613,다사647412,0.0
1614,다사603427,68.0
1615,다사583448,136.0
1616,다사587477,0.0
1617,다사621435,187.0
1618,다사594463,90.0
1619,다사631427,77.0
1620,다사581477,93.0
1621,다사598469,94.0
1622,다사590457,91.0
1623,다사585463,39.0
1624,다사641429,0.0
1625,다사585473,33.0
1626,다사623440,81.0
1627,다사611431,0.0
1628,다사580461,34.0
1629,다사605419,14.0
1630,다사606474,0.0
1631,다사582451,6.0
1632,다사586461,73.0
1633,다사632440,72.0
1634,다사647410,20.0
1635,다사597447,146.0
1636,다사589429,96.0
1637,다사607419,14.0
1638,다사582450,19.0
1639,다사609455,52.0
1640,다사640417,118.0
1641,다사587431,128.0
1642,다사615444,82.0
1643,다사650413,47.0
1644,다사597422,41.0
1645,다사581479,33.0
1646,다사609448,81.0
1647,다사592470,24.0
1648,다사605446,164.0
1649,다사598420,114.0
1650,다사610450,70.0
1651,다사580453,146.0
1652,다사600464,178.0
1653,다사579465,45.0
1654,다사590431,0.0
1655,다사652416,37.0
1656,다사602433,153.0
1657,다사655413,50.0
1658,다사581465,35.0
1659,다사591460,53.0
1660,다사592431,68.0
1661,다사598467,101.0
1662,다사608457,18.0
1663,다사606455,123.0
1664,다사594439,60.0
1665,다사597432,106.0
1666,다사597433,20.0
1667,다사645431,448.0
1668,다사603426,65.0
1669,다사584450,63.0
1670,다사638429,168.0
1671,다사595428,42.0
1672,다사631439,106.0
1673,다사613438,114.0
1674,다사617428,121.0
1675,다사592438,90.0
1676,다사593461,36.0
1677,다사594472,0.0
1678,다사575467,8.0
1679,다사589437,122.0
1680,다사591476,96.0
1681,다사593450,123.0
1682,다사616436,74.0
1683,다사619446,80.0
1684,다사600431,175.0
1685,다사632427,16.0
1686,다사602427,45.0
1687,다사630424,116.0
1688,다사640407,47.0
1689,다사598458,110.0
1690,다사597476,31.0
1691,다사589459,7.0
1692,다사600462,112.0
1693,다사585450,49.0
1694,다사593445,69.0
1695,다사579474,67.0
1696,다사654419,27.0
1697,다사586481,55.0
1698,다사576470,93.0
1699,다사581474,0.0
1700,다사602415,71.0
1701,다사607446,188.0
1702,다사619440,74.0
1703,다사594435,86.0
1704,다사600457,0.0
1705,다사601471,40.0
1706,다사617430,44.0
1707,다사584452,153.0
1708,다사631423,0.0
1709,다사584470,109.0
1710,다사611436,108.0
1711,다사590435,65.0
1712,다사583479,94.0
1713,다사599422,47.0
1714,다사632434,46.0
1715,다사646411,49.0
1716,다사617451,45.0
1717,다사608471,67.0
1718,다사596456,60.0
1719,다사615465,125.0
1720,다사624440,442.0
1721,다사606420,41.0
1722,다사615438,81.0
1723,다사654416,16.0
1724,다사580455,116.0
1725,다사599467,179.0
1726,다사615466,30.0
1727,다사592467,201.0
1728,다사593439,33.0
1729,다사636412,231.0
1730,다사645411,0.0
1731,다사589465,0.0
1732,다사588430,97.0
1733,다사602434,88.0
1734,다사580481,65.0
1735,다사640419,48.0
1736,다사577462,241.0
1737,다사590476,19.0
1738,다사603421,49.0
1739,다사617429,86.0
1740,다사621434,69.0
1741,다사588451,22.0
1742,다사600452,0.0
1743,다사603416,150.0
1744,다사626437,31.0
1745,다사588442,99.0
1746,다사619445,53.0
1747,다사647435,23.0
1748,다사600426,26.0
1749,다사617425,91.0
1750,다사598464,162.0
1751,다사607460,59.0
1752,다사585457,87.0
1753,다사641416,115.0
1754,다사604433,232.0
1755,다사608436,49.0
1756,다사601434,177.0
1757,다사602467,0.0
1758,다사588447,77.0
1759,다사581463,7.0
1760,다사631426,58.0
1761,다사635423,0.0
1762,다사647403,36.0
1763,다사582460,17.0
1764,다사590474,6.0
1765,다사591433,116.0
1766,다사606469,88.0
1767,다사591444,0.0
1768,다사591454,59.0
1769,다사595478,125.0
1770,다사618431,118.0
1771,다사644432,100.0
1772,다사582464,22.0
1773,다사600440,65.0
1774,다사607438,167.0
1775,다사597427,29.0
1776,다사590469,51.0
1777,다사609443,12.0
1778,다사650410,97.0
1779,다사578473,0.0
1780,다사644416,29.0
1781,다사610439,55.0
1782,다사630439,94.0
1783,다사606421,35.0
1784,다사592455,37.0
1785,다사620445,135.0
1786,다사584465,27.0
1787,다사635414,165.0
1788,다사593436,268.0
1789,다사601461,125.0
1790,다사589432,0.0
1791,다사580450,6.0
1792,다사649410,52.0
1793,다사600463,114.0
1794,다사631436,124.0
1795,다사606458,43.0
1796,다사599452,38.0
1797,다사581471,48.0
1798,다사610444,0.0
1799,다사591469,58.0
1800,다사607474,89.0
1801,다사618447,75.0
1802,다사621443,119.0
1803,다사615423,62.0
1804,다사633425,27.0
1805,다사641424,31.0
1806,다사584482,30.0
1807,다사628426,44.0
1808,다사656418,195.0
1809,다사587435,46.0
1810,다사595466,46.0
1811,다사589430,100.0
1812,다사593442,83.0
1813,다사591439,190.0
1814,다사649413,29.0
1815,다사589455,60.0
1816,다사591436,58.0
1817,다사603460,28.0
1818,다사592476,16.0
1819,다사610468,0.0
1820,다사633437,128.0
1821,다사615437,89.0
1822,다사647411,0.0
1823,다사580468,171.0
1824,다사605461,15.0
1825,다사605472,21.0
1826,다사588477,0.0
1827,다사642415,29.0
1828,다사589457,111.0
1829,다사611427,69.0
1830,다사586468,30.0
1831,다사602447,93.0
1832,다사603438,96.0
1833,다사603475,121.0
1834,다사610443,11.0
1835,다사586465,54.0
1836,다사585460,28.0
1837,다사605453,22.0
1838,다사587450,28.0
1839,다사594457,51.0
1840,다사599440,99.0
1841,다사613436,40.0
1842,다사653418,77.0
1843,다사600418,92.0
1844,다사594480,49.0
1845,다사614442,219.0
1846,다사586439,29.0
1847,다사637438,230.0
1848,다사638414,97.0
1849,다사601466,42.0
1850,다사648426,0.0
1851,다사588455,73.0
1852,다사618427,121.0
1853,다사603464,9.0
1854,다사608437,98.0
1855,다사578463,78.0
1856,다사586479,42.0
1857,다사600422,31.0
1858,다사580482,60.0
1859,다사607445,217.0
1860,다사619432,116.0
1861,다사631435,126.0
1862,다사585479,43.0
1863,다사583452,0.0
1864,다사608456,0.0
1865,다사597429,13.0
1866,다사605465,28.0
1867,다사645435,25.0
1868,다사609472,223.0
1869,다사640411,6.0
1870,다사590480,30.0
1871,다사596455,150.0
1872,다사637413,47.0
1873,다사662411,0.0
1874,다사578470,14.0
1875,다사596440,221.0
1876,다사596469,6.0
1877,다사613428,29.0
1878,다사588459,203.0
1879,다사583465,22.0
1880,다사613462,61.0
1881,다사598470,196.0
1882,다사612448,0.0
1883,다사603466,46.0
1884,다사615439,110.0
1885,다사581452,23.0
1886,다사637409,0.0
1887,다사612412,0.0
1888,다사583485,0.0
1889,다사594483,0.0
1890,다사604434,0.0
1891,다사651435,0.0
1892,다사632425,0.0
1893,다사665410,0.0
1894,다사641420,0.0
1895,다사624445,0.0
1896,다사625443,0.0
1897,다사616422,0.0
1898,다사587484,0.0
1899,다사635411,0.0
1900,다사638432,0.0
1901,다사616414,0.0
1902,다사632444,0.0
1903,다사647437,0.0
1904,다사611415,0.0
1905,다사571476,0.0
1906,다사621426,0.0
1907,다사591483,0.0
1908,다사634430,0.0
1909,다사623430,0.0
1910,다사622441,0.0
1911,다사589484,0.0
1912,다사636410,0.0
1913,다사657406,0.0
1914,다사608422,0.0
1915,다사635441,0.0
1916,다사648400,0.0
1917,다사604441,0.0
1918,다사621447,0.0
1919,다사624437,0.0
1920,다사597478,0.0
1921,다사588482,0.0
1922,다사622423,0.0
1923,다사622444,0.0
1924,다사642405,0.0
1925,다사643432,0.0
1926,다사610425,0.0
1927,다사607462,0.0
1928,다사632424,0.0
1929,다사626432,0.0
1930,다사624446,0.0
1931,다사651427,0.0
1932,다사620416,0.0
1933,다사621418,0.0
1934,다사618465,0.0
1935,다사659409,0.0
1936,다사622447,0.0
1937,다사632428,0.0
1938,다사643399,0.0
1939,다사617449,0.0
1940,다사574476,0.0
1941,다사618416,0.0
1942,다사619429,0.0
1943,다사616421,0.0
1944,다사640431,0.0
1945,다사643423,0.0
1946,다사654403,0.0
1947,다사640410,0.0
1948,다사604455,0.0
1949,다사665412,0.0
1950,다사615473,0.0
1951,다사635439,0.0
1952,다사614439,0.0
1953,다사644421,0.0
1954,다사588484,0.0
1955,다사613414,0.0
1956,다사621429,0.0
1957,다사594482,0.0
1958,다사653424,0.0
1959,다사573484,0.0
1960,다사613473,0.0
1961,다사567476,0.0
1962,다사627441,0.0
1963,다사615414,0.0
1964,다사596477,0.0
1965,다사594465,0.0
1966,다사629442,0.0
1967,다사618463,0.0
1968,다사620442,0.0
1969,다사608421,0.0
1970,다사611422,0.0
1971,다사614473,0.0
1972,다사583477,0.0
1973,다사590429,0.0
1974,다사600481,0.0
1975,다사647428,0.0
1976,다사642407,0.0
1977,다사567474,0.0
1978,다사622446,0.0
1979,다사656407,0.0
1980,다사604415,0.0
1981,다사616418,0.0
1982,다사663407,0.0
1983,다사589466,0.0
1984,다사642438,0.0
1985,다사603429,0.0
1986,다사578465,0.0
1987,다사585461,0.0
1988,다사576482,0.0
1989,다사601452,0.0
1990,다사621431,0.0
1991,다사591484,0.0
1992,다사572474,0.0
1993,다사609425,0.0
