,gid,TL_cnt
1332,다사593413,1
1333,다사593414,1
1334,다사593415,2
1335,다사593417,2
1336,다사593419,1
1337,다사593421,2
1338,다사593423,2
1339,다사593425,4
1340,다사593426,4
1341,다사593427,3
1342,다사593428,3
1343,다사593429,2
1344,다사593430,1
1345,다사593432,6
1346,다사593433,2
1347,다사593434,2
1348,다사593437,4
1349,다사593438,2
1350,다사593439,1
1351,다사593440,3
1352,다사593441,1
1353,다사593442,5
1354,다사593445,1
1355,다사593446,1
1356,다사593447,7
1357,다사593449,1
1358,다사593450,5
1359,다사593451,3
1360,다사593452,6
1361,다사593454,1
1362,다사593455,1
1363,다사593456,1
1364,다사593457,2
1365,다사593458,4
1366,다사593461,1
1367,다사593462,2
1368,다사593463,3
1369,다사593464,8
1370,다사593465,8
1371,다사593466,5
1372,다사593467,17
1373,다사593468,2
1374,다사593469,3
1375,다사593470,2
1376,다사593471,7
1377,다사593472,3
1378,다사593473,2
1379,다사593474,5
1380,다사593475,5
1381,다사593476,17
1382,다사594410,1
1383,다사594411,2
1384,다사594412,3
1385,다사594413,2
1386,다사594414,1
1387,다사594415,1
1388,다사594416,2
1389,다사594417,2
1390,다사594418,1
1391,다사594419,1
1392,다사594422,2
1393,다사594423,1
1394,다사594424,1
1395,다사594425,4
1396,다사594427,4
1397,다사594429,1
1398,다사594430,2
1399,다사594436,10
1400,다사594437,1
1401,다사594438,2
1402,다사594439,2
1403,다사594440,1
1404,다사594441,4
1405,다사594442,1
1406,다사594443,1
1407,다사594444,3
1408,다사594446,3
1409,다사594447,3
1410,다사594448,1
1411,다사594450,1
1412,다사594451,3
1413,다사594452,6
1414,다사594453,2
1415,다사594454,2
1416,다사594455,8
1417,다사594456,9
1418,다사594457,4
1419,다사594458,1
1420,다사594459,2
1421,다사594460,7
1422,다사594461,3
1423,다사594462,4
1424,다사594463,14
1425,다사594464,18
1426,다사594465,9
1427,다사594466,15
1428,다사594467,7
1429,다사594469,1
1430,다사594470,9
1431,다사594471,6
1432,다사594472,3
1433,다사594473,5
